215; 11%, 8%, 8%, 5%, 5%, 2%, 2%, 6%, 2%, 19%, 2%, 5%, 1%, 5%, Rob Portman 0% Other 1% Wouldn't vote 1% Undecided 16%, 
181; 10%, 12%, 3%, 6%, 2%, 1%, 10%, 2%, 1%, 9%, 4%, 16%, 0%, 13%, Other 3% No preference 7%, 
123; 9%, 9%, 3%, 4%, 3%, —, 0%, 6%, 1%, 2%, 0%, 1%, 4%, 6%, 2%, 37%, 5%, Other 1% Undecided 8%, 
62; 8%, 24%, 2%, 8%, 3%, 0%, 0%, 3%, 1%, 4%, 1%, 5%, 12%, 1%, 23%, Undecided 4%, 
39; 11%, 17%, 2%, 11%, 2%, 0%, 0%, 2%, 1%, 0%, 4%, 7%, 0%, 36%, Wouldn't vote 6%, 
261; 14%, 14%, 15%, 3%, 2%, 5%, 2%, 21%, 16%, —, Other/Not Sure 7%, 
214; 9%, 10%, 8%, 5%, 7%, 1%, 2%, 6%, 4%, 20%, 3%, 6%, 2%, 5%, Mike Pence 1% Rob Portman 0% Other 6% None/No one 2% Undecided 3%, 
180; 10%, 8%, 6%, 8%, 2%, 1%, 9%, 0%, 3%, 1%, 11%, 2%, 10%, 4%, 4%, 11%, Other 0% None of these 2% Would not vote 1% No opinion 5%, 
122; 8%, 18%, 2%, 8%, 4%, 0%, 0%, 4%, 0%, 2%, 0%, 2%, 1%, 5%, 0%, 30%, 3%, Other 0% No one 2% Undecided 9%, 
63; 4%, 23%, 2%, 11%, 3%, 0%, 0%, 4%, 0%, 4%, 0%, 4%, 11%, 0%, 26%, None of the Above/Other 1% Undecided 5%, 
38; 4%, 10%, 2%, 17%, 1%, —, —, 1%, 2%, —, 2%, 16%, 1%, 27%, Other 1%, 
262; 12%, 14%, 11%, —, —, 7%, —, 18%, 12%, 4%, Condoleezza Rice 8% Sarah Palin 7% Other/Not Sure 7%, 
217; 10%, 6%, 8%, 3%, 10%, 1%, 1%, 9%, 5%, 21%, 6%, 5%, 4%, 1%, Other 1% None 2% No opinion 6%, 
215b;  14%, 9%, 11%, 5%, 7%, 3%, 2%, 8%, 3%, —, 3%, 7%, 2%, 6%, Rob Portman 1% Other 1% Wouldn't vote 1% Undecided 16%, 
183; 7%, 11%, 7%, 4%, 2%, 1%, 9%, 1%, 4%, 10%, 2%, 12%, 1%, 17%, Other 2% No preference 11%, 
60; 8%, 19%, 2%, 7%, 2%, —, 0%, 3%, 1%, 1%, 0%, 2%, 7%, 1%, 34%, Other 1% Undecided 11%, 
263; 17%, 21%, 17%, 3%, —, 4%, —, 10%, 7%, 12%, Other/Not Sure 10%, 
216; 18%, —, 15%, —, —, —, —, 13%, —, —, —, 20%, —, 20%, Other/Undecided 14%, 
182; 10%, 10%, 4%, 6%, 2%, 1%, 10%, 1%, 2%, 7%, 1%, 10%, —, 10%, Donald Trump 5% Wouldn't vote 1% DK/NA 20%, 
120; 9%, 18%, 4%, 5%, 3%, —, 1%, 4%, 1%, 2%, 0%, 2%, 3%, 4%, 1%, 31%, 4%, Undecided 9%, 
61; 10%, 19%, 3%, 8%, 5%, 0%, 1%, 3%, 1%, 2%, 1%, 2%, 10%, 0%, 29%, Wouldn't vote 5%, 
228; 14%, 10%, 6%, 13%, 1%, 2%, 14%, 6%, 7%, 11%, —, 5%, Other 1% None of these 4% No opinion 5%, 
211; 10%, 7%, 6%, 6%, 6%, 2%, 2%, 9%, 4%, 21%, 4%, 8%, 3%, 5%, Other 0% None 2% Wouldn't vote 0% No opinion 6%, 
185; 10%, 9%, 3%, 8%, 4%, 1%, 11%, 1%, 1%, 6%, 1%, 17%, 2%, 14%, Other 4% No preference 9%, 
127; 7%, 12%, 4%, 7%, 5%, 0%, 0%, 3%, 0%, 5%, 0%, 2%, 1%, 7%, 1%, 28%, 6%, Other 1% Don't know 11% Wouldn't vote 0%, 
66; 10%, 18%, 3%, 6%, 5%, 0%, 0%, 3%, 1%, 3%, 0%, 3%, 10%, 1%, 31%, Wouldn't Vote 6%, 
4; 5%, 12%, 5%, 20%, 3%, 0%, 1%, 3%, 3%, 13%, 0%, 33%, None 1% Undecided 1%, 
229; 14%, 15%, 7%, —, 2%, —, 14%, 5%, 8%, 9%, 5%, 5%, Other 1% None 6% Don't know 9%, 
210; 23%, 7%, 13%, 4%, 6%, 4%, 3%, 6%, 4%, —, 5%, 5%, 2%, 4%, Mike Pence 0% Rob Portman 0% Other 5% None/No one 5% No opinion 3%, 
184; 13%, 13%, 6%, 6%, 1%, 0%, 10%, 1%, 2%, 7%, 2%, 9%, 2%, 11%, Donald Trump 4% George Pataki 0% Other 1% None 3% Not sure 10%, 
126;  Hot Air/Townhall/ Survey Monkey [126], 959, ±%, , 8%, 8%, 2%, 3%, 5%, 0%, 1%, 2%, 1%, 5%, 1%, 3%, 1%, 5%, 1%, 24%, 1%, Undecided/Not sure 30.3%, 
67; 7%, 21%, 4%, 9%, 2%, —, 0%, 3%, 1%, 1%, 1%, 3%, 7%, 0%, 31%, Other 1% Undecided 10%, 
5; 10%, 11%, 4%, 14%, 3%, 0%, 3%, 2%, 3%, 6%, 1%, 38%, Wouldn't vote 5%, 
213; 14%, 8%, 9%, 4%, 9%, 1%, 2%, 5%, 4%, 19%, 3%, 3%, 3%, 3%, Carly Fiorina 1% Undecided 13%, 
187; 14%, 4%, 7%, 7%, 0%, 0%, 7%, 0%, 5%, 9%, 6%, 11%, 1%, 16%, Other 3% No preference 9%, 
169; 15%, 10%, 2%, 4%, 3%, 1%, 6%, 2%, 2%, 1%, 9%, 2%, 8%, 3%, 11%, 9%, Other 0% None of the above 3% Undecided 9%, 
125; 7%, 8%, 2%, 5%, 5%, 1%, 1%, 10%, 1%, 1%, 0%, 5%, 3%, 5%, 1%, 30%, 5%, Wouldn't vote 10%, 
64; 4%, 21%, 1%, 10%, 4%, 0%, 0%, 2%, 1%, 2%, 0%, 2%, 12%, 1%, 25%, Other 2% Undecided 13%, 
6; 5%, 6%, 4%, 20%, 3%, 0%, 3%, 3%, 3%, 11%, 2%, 36%, Other 2% Undecided 3%, 
212; 10%, 6%, 8%, 5%, 8%, 1%, 2%, 8%, 2%, 19%, 4%, 6%, 1%, 7%, None 2% Undecided 8%, 
186; 11%, 12%, 5%, 10%, —, —, 12%, —, —, 9%, 2%, 13%, —, 18%, Someone else Not sure 7%, 
168; 19%, 7%, 3%, 3%, 1%, 1%, 8%, 2%, 2%, 0%, 7%, 4%, 6%, 3%, 12%, 6%, Other 7% None of the above 6% Undecided 3%, 
124; 9%, 15%, 2%, 6%, 8%, 1%, 0%, 5%, 0%, 6%, 0%, 1%, 1%, 7%, 2%, 29%, 5%, Undecided 1%, 
65; 4%, 23%, 3%, 13%, 2%, —, —, 1%, —, 3%, —, 2%, 14%, 1%, 24%, Other 1% Undecided 9%, 
7; 5%, 12%, 4%, 10%, 1%, 0%, 2%, 2%, 3%, 9%, 0%, 42%, Other 2% Undecided 8%, 
224; 10%, 10%, 8%, 10%, 1%, 2%, 11%, 3%, 6%, 8%, 2%, 8%, Wouldn't vote 2% Don't know 20%, 
189; 9%, 5%, 5%, 7%, 2%, 2%, 6%, 2%, 2%, 8%, 2%, 17%, 1%, 19%, Other 2% No preference 9%, 
167; 14%, 9%, 3%, 4%, 6%, 2%, 6%, 3%, 2%, 0%, 11%, 2%, 10%, 1%, 11%, 12%, Other 1% No preference 5%, 
31; 5%, 13%, 4%, 11%, 2%, 0%, 2%, 2%, 2%, 1%, 1%, 12%, 1%, 37%, Wouldn't vote 6%, 
8; 6%, 6%, 3%, 19%, 3%, 0%, 4%, 2%, 1%, 12%, 0%, 36%, Undecided 7%, 
225; 16%, 11%, 8%, 6%, 1%, 2%, 3%, 5%, 4%, 6%, 2%, 2%, Ben Carson 6% Peter T. King 3% John R. Bolton 1% Rob Portman 1% Other 2% Don't know/Not sure 19%, 
188; 23%, 7%, 5%, 11%, 1%, —, 5%, —, —, 11%, 2%, 18%, —, 14%, Other 0% None 0% Not sure 3%, 
166; 16%, 9%, 5%, 6%, 2%, 1%, 6%, 4%, 0%, 2%, 8%, 4%, 6%, 1%, 15%, 7%, Wouldn't vote 9%, 
30; 7%, 11%, 3%, 22%, 5%, —, —, 3%, 2%, —, 2%, 15%, —, 27%, Other 0% None 0% Not Sure3%, 
9; 6%, 5%, 3%, 20%, 4%, 0%, 2%, 4%, 2%, 11%, 0%, 41%, Don't know 5%, 
226; 12%, 8%, 9%, 11%, —, —, 14%, 6%, 8%, 10%, 4%, 5%, Other 6% None/No one 2% No opinion 5%, 
165; 11%, 7%, 6%, 4%, 3%, 0%, 9%, 2%, 2%, 0%, 11%, 3%, 9%, 2%, 15%, 9%, Other 0% No preference 5%, 
129; 10%, 9%, 4%, 4%, 5%, —, 1%, 7%, 2%, 2%, 0%, 5%, 4%, 4%, 1%, 29%, 9%, Wouldn't vote: 5%, 
68; 7%, 17%, 2%, 7%, 2%, 0%, 1%, 2%, 1%, 1%, 0%, 4%, 10%, 1%, 30%, None of the Above/Other 1% Undecided 11%, 
33; 6%, 9%, 4%, 16%, 3%, —, 1%, 2%, 3%, —, 2%, 11%, 1%, 42%, , 
227; 13%, 9%, 7%, 10%, —, —, 13%, 8%, 6%, 12%, 2%, 7%, Other 4% None/No one 4% No opinion 7%, 
164; 16%, 9%, 8%, 7%, 1%, 2%, 6%, 2%, 2%, 1%, 7%, 4%, 4%, 0%, 14%, 10%, Wouldn't vote 8%, 
128; 10%, 13%, 1%, 7%, 5%, —, 1%, 4%, 1%, 5%, 1%, 2%, 2%, 5%, 1%, 40%, 4%, , 
69; 4%, 23%, 3%, 8%, 6%, —, 1%, 1%, 0%, 2%, 0%, 4%, 15%, 0%, 33%, , 
32; 5%, 8%, 4%, 13%, 2%, 0%, 1%, 3%, 2%, 0%, 4%, 18%, 1%, 35%, Other 1% No Preference 2%, 
220; 13%, 13%, 10%, —, 2%, —, 7%, 7%, 9%, 9%, 3%, 4%, Undecided 23%, 
219; 10%, —, 9%, 5%, 9%, —, —, 15%, 5%, 15%, 3%, 5%, 1%, 2%, Susana Martinez 0% Nikki Haley 0% Rob Portman 0% Not sure 19%, 
163; 15%, 6%, 2%, 9%, 1%, 0%, 7%, 2%, 1%, 0%, 6%, 2%, 6%, 2%, 13%, 7%, Jim Gilmore 0% Other 0% No one 1% Undecided 18%, 
35; 7%, 13%, 4%, 8%, 3%, —, —, 1%, 1%, 1%, 1%, 12%, —, 38%, Not sure 10% Someone else 2%, 
221; 12%, 10%, 9%, —, 4%, 2%, 11%, 12%, 9%, 9%, 3%, 4%, Other 2% None 4% Don't know 6%, 
218; 15%, —, 12%, 4%, —, 4%, —, 13%, 7%, —, 6%, 13%, 3%, 3%, Undecided 21%, 
162; 14%, 4%, 3%, 6%, 1%, 0%, 4%, 1%, 1%, 0%, 4%, 1%, 5%, 1%, 17%, 8%, Other 1% Undecided 30%, 
34; 3%, 13%, 3%, 16%, 1%, 0%, 0%, 3%, 3%, 0%, 4%, 9%, 0%, 35%, Someone Else 0% None of Them 2% Don't Know/No Answer 7%, 
222; 8%, 13%, 8%, 12%, —, —, 12%, 11%, 6%, 11%, 3%, 5%, Other 6% None/No one 2% No opinion 3%, 
211b;  14%, 8%, 7%, 8%, 7%, 3%, 2%, 10%, 5%, —, 7%, 11%, 3%, 7%, Other 0% None 2% Wouldn't vote 0% No opinion 6%, 
161; 13%, 7%, 7%, 4%, 1%, 2%, 8%, 4%, 2%, 2%, 5%, 3%, 5%, 0%, 22%, 7%, Wouldn't vote 8%, 
37; 10%, 16%, 3%, 10%, 2%, —, —, 1%, 2%, —, 4%, 12%, 0%, 24%, Other 3% Don't Know/Refused 14%, 
223; 13%, 13%, —, —, 4%, 1%, 20%, —, 7%, —, —, 8%, Nikki Haley 1% Susana Martinez 1%, 
160; 14%, 6%, 3%, 4%, 1%, 0%, 4%, 0%, 2%, 0%, 8%, 1%, 7%, 2%, 18%, 15%, Other 1% None of the above 4% Don't know 9%, 
36; 5%, 12%, 3%, 7%, 2%, 1%, 1%, 3%, 2%, 1%, 2%, 10%, 0%, 41%, Don't know 9% Someone else 1%, 
